mass_tot_Al,mass_tot_Ga,mass_tot_In,mass_tot_O,mass_avg_Al,mass_avg_Ga,mass_avg_In,mass_avg_O
674.49529453824,209.28055679999997,459.272,767.9712,8.431191181728002,2.61600696,5.7409,9.599639999999999
0.0,278.892,1377.816,383.9856,0.0,6.972300000000001,34.44540000000001,9.599639999999999
0.0,139.446,1607.452,383.9856,0.0,3.4861500000000003,40.1863,9.599639999999999
0.0,766.9808892,114.7720728,287.9892,0.0,25.56602964,3.82573576,9.599639999999999
269.80459338456,139.4738892,0.0,287.9892,8.993486446152001,4.64912964,0.0,9.599639999999999
80.98778626176,1533.906,803.9097088,767.9712,1.012347328272,19.173825,10.04887136,9.599639999999999
0.0,1952.244,459.272,767.9712,0.0,24.40305,5.7409,9.599639999999999
0.0,278.8641108,918.5899271999999,287.9892,0.0,9.29547036,30.619664239999995,9.599639999999999
0.0,1882.6325568,573.9062912,767.9712,0.0,23.532906960000002,7.173828640000001,9.599639999999999
161.88923160000002,348.615,574.09,383.9856,4.04723079,8.715375,14.35225,9.599639999999999
0.0,1812.798,688.908,767.9712,0.0,22.659975,8.611350000000002,9.599639999999999
80.94461580000001,209.16899999999998,229.636,191.9928,4.04723079,10.458450000000001,11.4818,9.599639999999999
269.815386,1394.46,229.636,767.9712,3.372692325,17.43075,2.87045,9.599639999999999
215.8523088,976.122,1148.18,767.9712,2.69815386,12.201525,14.35225,9.599639999999999
188.8707702,418.33799999999997,344.454,383.9856,4.721769255000001,10.458450000000001,8.611350000000002,9.599639999999999
323.77846320000003,488.1725568,1492.4502912,767.9712,4.04723079,6.10215696,18.65562864,9.599639999999999
0.0,1185.1794432,1722.4537088,767.9712,0.0,14.81474304,21.530671360000003,9.599639999999999
242.8338474,139.446,574.09,383.9856,6.070846185000001,3.4861500000000003,14.35225,9.599639999999999
323.77846320000003,557.784,1377.816,767.9712,4.04723079,6.972300000000001,17.222700000000003,9.599639999999999
269.815386,139.446,459.272,383.9856,6.74538465,3.4861500000000003,11.4818,9.599639999999999
134.91848561544,488.03311080000003,0.0,287.9892,4.4972828538480005,16.26777036,0.0,9.599639999999999
242.79067693824,1394.46,344.6377088,767.9712,3.0348834617280005,17.43075,4.30797136,9.599639999999999
512.69240386176,418.33799999999997,803.9097088,767.9712,6.408655048272,5.2292250000000005,10.04887136,9.599639999999999
0.0,418.33799999999997,2985.268,767.9712,0.0,5.2292250000000005,37.31585,9.599639999999999
0.0,1045.9565568,1951.7222912,767.9712,0.0,13.074456960000001,24.39652864,9.599639999999999
809.446158,139.446,0.0,767.9712,10.118076975000001,1.7430750000000002,0.0,9.599639999999999
296.84009506176,488.1725568,1607.452,767.9712,3.710501188272,6.10215696,20.09315,9.599639999999999
188.8707702,278.892,574.09,383.9856,4.721769255000001,6.972300000000001,14.35225,9.599639999999999
26.938368138239998,139.446,3329.5382912,767.9712,0.336729601728,1.7430750000000002,41.61922864,9.599639999999999
107.9261544,1394.46,918.544,767.9712,1.34907693,17.43075,11.4818,9.599639999999999
377.7415404,557.784,1148.18,767.9712,4.721769255000001,6.972300000000001,14.35225,9.599639999999999
269.815386,0.0,2525.996,767.9712,3.372692325,0.0,31.57495,9.599639999999999
323.77846320000003,278.892,0.0,383.9856,8.09446158,6.972300000000001,0.0,9.599639999999999
53.9630772,1045.9565568,1722.4537088,767.9712,0.674538465,13.074456960000001,21.530671360000003,9.599639999999999
674.49529453824,278.892,344.6377088,767.9712,8.431191181728002,3.4861500000000003,4.30797136,9.599639999999999
0.0,348.615,1262.998,383.9856,0.0,8.715375,31.57495,9.599639999999999
350.71683133824,627.3954432,1148.18,767.9712,4.383960391728,7.842443040000001,14.35225,9.599639999999999
377.7415404,69.723,114.818,383.9856,9.443538510000002,1.7430750000000002,2.87045,9.599639999999999
0.0,488.03311080000003,574.1359272,287.9892,0.0,16.26777036,19.137864240000003,9.599639999999999
26.97074598456,627.507,229.6819272,287.9892,0.8990248661520001,20.916900000000002,7.65606424,9.599639999999999
647.5569264000001,209.28055679999997,573.9062912,767.9712,8.09446158,2.61600696,7.173828640000001,9.599639999999999
0.0,69.69511080000001,1263.0439271999999,287.9892,0.0,2.32317036,42.10146424,9.599639999999999
377.7415404,1255.014,0.0,767.9712,4.721769255000001,15.687675,0.0,9.599639999999999
323.77846320000003,0.0,459.272,383.9856,8.09446158,0.0,11.4818,9.599639999999999
242.8338474,209.16899999999998,0.0,287.9892,8.09446158,6.972300000000001,0.0,9.599639999999999
242.8338474,139.446,574.09,383.9856,6.070846185000001,3.4861500000000003,14.35225,9.599639999999999
809.446158,69.6114432,114.63429119999999,767.9712,10.118076975000001,0.87014304,1.4329286399999999,9.599639999999999
188.85997758456003,139.4738892,344.454,287.9892,6.295332586152001,4.64912964,11.4818,9.599639999999999
269.815386,906.2874432,1033.1782912,767.9712,3.372692325,11.328593040000001,12.914728640000002,9.599639999999999
323.77846320000003,488.1725568,1492.4502912,767.9712,4.04723079,6.10215696,18.65562864,9.599639999999999
323.77846320000003,139.446,2066.724,767.9712,4.04723079,1.7430750000000002,25.83405,9.599639999999999
350.71683133824,697.23,1033.1782912,767.9712,4.383960391728,8.715375,12.914728640000002,9.599639999999999
215.8523088,209.16899999999998,574.09,383.9856,5.39630772,5.2292250000000005,14.35225,9.599639999999999
0.0,209.16899999999998,1033.362,287.9892,0.0,6.972300000000001,34.44540000000001,9.599639999999999
350.7600018,209.16899999999998,0.0,383.9856,8.769000045,5.2292250000000005,0.0,9.599639999999999
269.815386,278.892,229.636,383.9856,6.74538465,6.972300000000001,5.7409,9.599639999999999
242.79067693824,1115.568,803.9097088,767.9712,3.0348834617280005,13.944600000000001,10.04887136,9.599639999999999
242.8338474,278.892,344.454,383.9856,6.070846185000001,6.972300000000001,8.611350000000002,9.599639999999999
377.7415404,488.1725568,1263.1817088,767.9712,4.721769255000001,6.10215696,15.78977136,9.599639999999999
215.8523088,209.16899999999998,574.09,383.9856,5.39630772,5.2292250000000005,14.35225,9.599639999999999
782.42144893824,69.6114432,229.636,767.9712,9.780268111728,0.87014304,2.87045,9.599639999999999
26.9815386,906.399,229.636,383.9856,0.674538465,22.659975,5.7409,9.599639999999999
53.9630772,278.892,1148.18,383.9856,1.34907693,6.972300000000001,28.7045,9.599639999999999
215.8523088,139.446,2525.996,767.9712,2.69815386,1.7430750000000002,31.57495,9.599639999999999
161.88923160000002,418.33799999999997,0.0,287.9892,5.39630772,13.944600000000001,0.0,9.599639999999999
53.9630772,0.0,688.908,191.9928,2.69815386,0.0,34.44540000000001,9.599639999999999
134.907693,418.33799999999997,574.09,383.9856,3.372692325,10.458450000000001,14.35225,9.599639999999999
404.76624946176,488.1725568,1148.18,767.9712,5.059578118272,6.10215696,14.35225,9.599639999999999
0.0,976.122,2066.724,767.9712,0.0,12.201525,25.83405,9.599639999999999
80.98778626176,557.784,2410.9942912,767.9712,1.012347328272,6.972300000000001,30.13742864,9.599639999999999
647.5569264000001,557.784,0.0,767.9712,8.09446158,6.972300000000001,0.0,9.599639999999999
53.9630772,976.122,1837.088,767.9712,0.674538465,12.201525,22.9636,9.599639999999999
107.9261544,836.6759999999999,0.0,383.9856,2.69815386,20.916900000000002,0.0,9.599639999999999
242.79067693824,627.3954432,1607.452,767.9712,3.0348834617280005,7.842443040000001,20.09315,9.599639999999999
188.91394066176,1673.3519999999999,114.63429119999999,767.9712,2.361424258272,20.916900000000002,1.4329286399999999,9.599639999999999
26.938368138239998,976.122,1951.7222912,767.9712,0.336729601728,12.201525,24.39652864,9.599639999999999
350.7600018,0.0,344.454,383.9856,8.769000045,0.0,8.611350000000002,9.599639999999999
161.88923160000002,697.23,0.0,383.9856,4.04723079,17.43075,0.0,9.599639999999999
53.9630772,836.6759999999999,2066.724,767.9712,0.674538465,10.458450000000001,25.83405,9.599639999999999
296.84009506176,767.0645568,1148.18,767.9712,3.710501188272,9.58830696,14.35225,9.599639999999999
377.7415404,697.23,918.544,767.9712,4.721769255000001,8.715375,11.4818,9.599639999999999
377.7415404,139.446,0.0,383.9856,9.443538510000002,3.4861500000000003,0.0,9.599639999999999
242.8338474,488.061,0.0,383.9856,6.070846185000001,12.201525,0.0,9.599639999999999
215.8523088,209.16899999999998,574.09,383.9856,5.39630772,5.2292250000000005,14.35225,9.599639999999999
0.0,1952.244,459.272,767.9712,0.0,24.40305,5.7409,9.599639999999999
323.77846320000003,0.0,459.272,383.9856,8.09446158,0.0,11.4818,9.599639999999999
404.76624946176,1185.1794432,0.0,767.9712,5.059578118272,14.81474304,0.0,9.599639999999999
161.88923160000002,697.23,1837.088,767.9712,2.023615395,8.715375,22.9636,9.599639999999999
134.907693,0.0,344.454,191.9928,6.74538465,0.0,17.222700000000003,9.599639999999999
377.7415404,69.723,114.818,383.9856,9.443538510000002,1.7430750000000002,2.87045,9.599639999999999
350.71683133824,488.1725568,1377.816,767.9712,4.383960391728,6.10215696,17.222700000000003,9.599639999999999
0.0,1952.244,459.272,767.9712,0.0,24.40305,5.7409,9.599639999999999
0.0,209.16899999999998,1492.634,383.9856,0.0,5.2292250000000005,37.31585,9.599639999999999
80.94461580000001,488.03311080000003,229.6819272,287.9892,2.69815386,16.26777036,7.65606424,9.599639999999999
188.85997758456003,348.6428892,0.0,287.9892,6.295332586152001,11.62142964,0.0,9.599639999999999
269.815386,1533.906,0.0,767.9712,3.372692325,19.173825,0.0,9.599639999999999
674.49529453824,69.6114432,688.908,767.9712,8.431191181728002,0.87014304,8.611350000000002,9.599639999999999
728.5447126617601,69.6114432,459.272,767.9712,9.106808908272,0.87014304,5.7409,9.599639999999999
0.0,627.3954432,2640.9977088,767.9712,0.0,7.842443040000001,33.01247136,9.599639999999999
134.86452253824,209.28055679999997,2755.632,767.9712,1.6858065317280002,2.61600696,34.44540000000001,9.599639999999999
188.8707702,488.061,229.636,383.9856,4.721769255000001,12.201525,5.7409,9.599639999999999
431.7046176,1115.568,0.0,767.9712,5.39630772,13.944600000000001,0.0,9.599639999999999
0.0,1255.014,1607.452,767.9712,0.0,15.687675,20.09315,9.599639999999999
215.8523088,906.2874432,1263.1817088,767.9712,2.69815386,11.328593040000001,15.78977136,9.599639999999999
242.8338474,0.0,344.454,287.9892,8.09446158,0.0,11.4818,9.599639999999999
377.7415404,278.892,1607.452,767.9712,4.721769255000001,3.4861500000000003,20.09315,9.599639999999999
26.97074598456,209.16899999999998,918.5899271999999,287.9892,0.8990248661520001,6.972300000000001,30.619664239999995,9.599639999999999
485.6676948,418.33799999999997,918.544,767.9712,6.070846185000001,5.2292250000000005,11.4818,9.599639999999999
53.97386981544,278.8641108,688.908,287.9892,1.7991289938480002,9.29547036,22.9636,9.599639999999999
377.7415404,767.0645568,803.9097088,767.9712,4.721769255000001,9.58830696,10.04887136,9.599639999999999
134.91848561544,209.16899999999998,459.2260728,287.9892,4.4972828538480005,6.972300000000001,15.307535759999999,9.599639999999999
215.8523088,557.784,0.0,383.9856,5.39630772,13.944600000000001,0.0,9.599639999999999
0.0,697.23,688.908,383.9856,0.0,17.43075,17.222700000000003,9.599639999999999
269.815386,69.723,574.09,383.9856,6.74538465,1.7430750000000002,14.35225,9.599639999999999
296.7969246,69.723,459.272,383.9856,7.4199231150000005,1.7430750000000002,11.4818,9.599639999999999
782.42144893824,69.6114432,229.636,767.9712,9.780268111728,0.87014304,2.87045,9.599639999999999
53.9630772,209.16899999999998,344.454,191.9928,2.69815386,10.458450000000001,17.222700000000003,9.599639999999999
404.723079,69.723,0.0,383.9856,10.118076975000001,1.7430750000000002,0.0,9.599639999999999
269.815386,418.33799999999997,0.0,383.9856,6.74538465,10.458450000000001,0.0,9.599639999999999
269.815386,418.33799999999997,0.0,383.9856,6.74538465,10.458450000000001,0.0,9.599639999999999
0.0,209.16899999999998,1492.634,383.9856,0.0,5.2292250000000005,37.31585,9.599639999999999
485.6676948,627.3954432,573.9062912,767.9712,6.070846185000001,7.842443040000001,7.173828640000001,9.599639999999999
107.9261544,488.1725568,2410.9942912,767.9712,1.34907693,6.10215696,30.13742864,9.599639999999999
53.9630772,1464.0714432,1033.1782912,767.9712,0.674538465,18.30089304,12.914728640000002,9.599639999999999
215.8523088,0.0,2755.632,767.9712,2.69815386,0.0,34.44540000000001,9.599639999999999
323.77846320000003,836.6759999999999,918.544,767.9712,4.04723079,10.458450000000001,11.4818,9.599639999999999
26.938368138239998,0.0,3559.5417088,767.9712,0.336729601728,0.0,44.494271360000006,9.599639999999999
431.7046176,348.5034432,1263.1817088,767.9712,5.39630772,4.356293040000001,15.78977136,9.599639999999999
404.76624946176,836.6759999999999,573.9062912,767.9712,5.059578118272,10.458450000000001,7.173828640000001,9.599639999999999
593.5938492,557.784,229.636,767.9712,7.4199231150000005,6.972300000000001,2.87045,9.599639999999999
188.85997758456003,348.6428892,0.0,287.9892,6.295332586152001,11.62142964,0.0,9.599639999999999
701.5200036,418.33799999999997,0.0,767.9712,8.769000045,5.2292250000000005,0.0,9.599639999999999
0.0,976.122,2066.724,767.9712,0.0,12.201525,25.83405,9.599639999999999
215.8523088,557.784,0.0,383.9856,5.39630772,13.944600000000001,0.0,9.599639999999999
485.6676948,836.6759999999999,229.636,767.9712,6.070846185000001,10.458450000000001,2.87045,9.599639999999999
269.80459338456,69.69511080000001,114.7720728,287.9892,8.993486446152001,2.32317036,3.82573576,9.599639999999999
296.7969246,209.16899999999998,229.636,383.9856,7.4199231150000005,5.2292250000000005,5.7409,9.599639999999999
809.446158,139.446,0.0,767.9712,10.118076975000001,1.7430750000000002,0.0,9.599639999999999
647.5569264000001,348.5034432,344.6377088,767.9712,8.09446158,4.356293040000001,4.30797136,9.599639999999999
188.8707702,139.446,803.726,383.9856,4.721769255000001,3.4861500000000003,20.09315,9.599639999999999
161.88923160000002,0.0,688.908,287.9892,5.39630772,0.0,22.9636,9.599639999999999
134.907693,348.615,688.908,383.9856,3.372692325,8.715375,17.222700000000003,9.599639999999999
188.8707702,209.16899999999998,688.908,383.9856,4.721769255000001,5.2292250000000005,17.222700000000003,9.599639999999999
0.0,139.446,1607.452,383.9856,0.0,3.4861500000000003,40.1863,9.599639999999999
215.8523088,488.061,114.818,383.9856,5.39630772,12.201525,2.87045,9.599639999999999
134.91848561544,488.03311080000003,0.0,287.9892,4.4972828538480005,16.26777036,0.0,9.599639999999999
134.907693,0.0,1262.998,383.9856,3.372692325,0.0,31.57495,9.599639999999999
0.0,348.615,1262.998,383.9856,0.0,8.715375,31.57495,9.599639999999999
269.815386,0.0,2525.996,767.9712,3.372692325,0.0,31.57495,9.599639999999999
53.97386981544,418.33799999999997,459.2260728,287.9892,1.7991289938480002,13.944600000000001,15.307535759999999,9.599639999999999
215.8523088,906.2874432,1263.1817088,767.9712,2.69815386,11.328593040000001,15.78977136,9.599639999999999
458.64298573824,627.3954432,688.908,767.9712,5.733037321728,7.842443040000001,8.611350000000002,9.599639999999999
161.88923160000002,139.446,0.0,191.9928,8.09446158,6.972300000000001,0.0,9.599639999999999
620.61855826176,278.892,573.9062912,767.9712,7.757731978272,3.4861500000000003,7.173828640000001,9.599639999999999
809.446158,69.6114432,114.63429119999999,767.9712,10.118076975000001,0.87014304,1.4329286399999999,9.599639999999999
404.76624946176,906.2874432,459.272,767.9712,5.059578118272,11.328593040000001,5.7409,9.599639999999999
350.71683133824,0.0,2181.7257088,767.9712,4.383960391728,0.0,27.27157136,9.599639999999999
566.56914013824,0.0,1263.1817088,767.9712,7.082114251728,0.0,15.78977136,9.599639999999999
647.5569264000001,69.6114432,803.9097088,767.9712,8.09446158,0.87014304,10.04887136,9.599639999999999
107.91536178456,0.0,918.5899271999999,287.9892,3.597178726152,0.0,30.619664239999995,9.599639999999999
674.49529453824,69.6114432,688.908,767.9712,8.431191181728002,0.87014304,8.611350000000002,9.599639999999999
134.907693,348.615,688.908,383.9856,3.372692325,8.715375,17.222700000000003,9.599639999999999
350.71683133824,1324.8485567999999,0.0,767.9712,4.383960391728,16.56060696,0.0,9.599639999999999
107.91536178456,209.16899999999998,574.1359272,287.9892,3.597178726152,6.972300000000001,19.137864240000003,9.599639999999999
431.72620283087997,557.7282216,0.0,575.9784,7.195436713847999,9.29547036,0.0,9.599639999999999
0.0,906.2874432,2181.7257088,767.9712,0.0,11.328593040000001,27.27157136,9.599639999999999
26.9815386,418.33799999999997,114.818,191.9928,1.34907693,20.916900000000002,5.7409,9.599639999999999
0.0,766.953,574.09,383.9856,0.0,19.173825,14.35225,9.599639999999999
485.6676948,278.9477784,229.5441456,575.9784,8.09446158,4.64912964,3.82573576,9.599639999999999
161.88923160000002,209.16899999999998,344.454,287.9892,5.39630772,6.972300000000001,11.4818,9.599639999999999
80.94461580000001,557.784,574.09,383.9856,2.023615395,13.944600000000001,14.35225,9.599639999999999
134.91848561544,139.4738892,574.1359272,287.9892,4.4972828538480005,4.64912964,19.137864240000003,9.599639999999999
26.9815386,697.23,574.09,383.9856,0.674538465,17.43075,14.35225,9.599639999999999
215.8523088,1045.9565568,1033.1782912,767.9712,2.69815386,13.074456960000001,12.914728640000002,9.599639999999999
188.8707702,627.507,0.0,383.9856,4.721769255000001,15.687675,0.0,9.599639999999999
512.69240386176,697.23,344.6377088,767.9712,6.408655048272,8.715375,4.30797136,9.599639999999999
350.7600018,69.723,229.636,383.9856,8.769000045,1.7430750000000002,5.7409,9.599639999999999
323.77846320000003,0.0,459.272,383.9856,8.09446158,0.0,11.4818,9.599639999999999
0.0,1045.9565568,1951.7222912,767.9712,0.0,13.074456960000001,24.39652864,9.599639999999999
161.88923160000002,557.784,2066.724,767.9712,2.023615395,6.972300000000001,25.83405,9.599639999999999
107.91536178456,557.8118891999999,0.0,287.9892,3.597178726152,18.59372964,0.0,9.599639999999999
0.0,1742.9634432,803.9097088,767.9712,0.0,21.787043040000004,10.04887136,9.599639999999999
161.88923160000002,767.0645568,1722.4537088,767.9712,2.023615395,9.58830696,21.530671360000003,9.599639999999999
323.77846320000003,557.784,1377.816,767.9712,4.04723079,6.972300000000001,17.222700000000003,9.599639999999999
404.76624946176,836.6759999999999,573.9062912,767.9712,5.059578118272,10.458450000000001,7.173828640000001,9.599639999999999
107.91536178456,139.4738892,688.908,287.9892,3.597178726152,4.64912964,22.9636,9.599639999999999
0.0,209.16899999999998,1033.362,287.9892,0.0,6.972300000000001,34.44540000000001,9.599639999999999
620.61855826176,139.446,803.9097088,767.9712,7.757731978272,1.7430750000000002,10.04887136,9.599639999999999
26.97074598456,348.6428892,688.908,287.9892,0.8990248661520001,11.62142964,22.9636,9.599639999999999
566.56914013824,697.23,114.63429119999999,767.9712,7.082114251728,8.715375,1.4329286399999999,9.599639999999999
593.5938492,697.23,0.0,767.9712,7.4199231150000005,8.715375,0.0,9.599639999999999
80.98778626176,69.6114432,3214.904,767.9712,1.012347328272,0.87014304,40.1863,9.599639999999999
0.0,906.399,344.454,383.9856,0.0,22.659975,8.611350000000002,9.599639999999999
458.64298573824,906.2874432,229.636,767.9712,5.733037321728,11.328593040000001,2.87045,9.599639999999999
593.5938492,488.1725568,344.6377088,767.9712,7.4199231150000005,6.10215696,4.30797136,9.599639999999999
323.77846320000003,1185.1794432,344.6377088,767.9712,4.04723079,14.81474304,4.30797136,9.599639999999999
26.938368138239998,209.28055679999997,3214.904,767.9712,0.336729601728,2.61600696,40.1863,9.599639999999999
242.8338474,488.061,0.0,383.9856,6.070846185000001,12.201525,0.0,9.599639999999999
485.6676948,976.122,0.0,767.9712,6.070846185000001,12.201525,0.0,9.599639999999999
539.630772,348.5034432,803.9097088,767.9712,6.74538465,4.356293040000001,10.04887136,9.599639999999999
512.69240386176,418.33799999999997,803.9097088,767.9712,6.408655048272,5.2292250000000005,10.04887136,9.599639999999999
620.61855826176,348.5034432,459.272,767.9712,7.757731978272,4.356293040000001,5.7409,9.599639999999999
0.0,278.892,1377.816,383.9856,0.0,6.972300000000001,34.44540000000001,9.599639999999999
134.907693,418.33799999999997,574.09,383.9856,3.372692325,10.458450000000001,14.35225,9.599639999999999
377.7415404,0.0,2066.724,767.9712,4.721769255000001,0.0,25.83405,9.599639999999999
296.84009506176,1185.1794432,459.272,767.9712,3.710501188272,14.81474304,5.7409,9.599639999999999
26.938368138239998,69.6114432,3444.54,767.9712,0.336729601728,0.87014304,43.05675,9.599639999999999
296.84009506176,836.6759999999999,1033.1782912,767.9712,3.710501188272,10.458450000000001,12.914728640000002,9.599639999999999
593.5938492,348.5034432,573.9062912,767.9712,7.4199231150000005,4.356293040000001,7.173828640000001,9.599639999999999
215.8523088,767.0645568,1492.4502912,767.9712,2.69815386,9.58830696,18.65562864,9.599639999999999
53.9630772,69.6114432,3329.5382912,767.9712,0.674538465,0.87014304,41.61922864,9.599639999999999
620.61855826176,418.33799999999997,344.6377088,767.9712,7.757731978272,5.2292250000000005,4.30797136,9.599639999999999
26.97074598456,69.69511080000001,1148.1340728,287.9892,0.8990248661520001,2.32317036,38.27113576000001,9.599639999999999
350.71683133824,348.5034432,1607.452,767.9712,4.383960391728,4.356293040000001,20.09315,9.599639999999999
755.4830808,209.28055679999997,114.63429119999999,767.9712,9.443538510000002,2.61600696,1.4329286399999999,9.599639999999999
836.47086706176,69.6114432,0.0,767.9712,10.455885838272001,0.87014304,0.0,9.599639999999999
647.5569264000001,557.784,0.0,767.9712,8.09446158,6.972300000000001,0.0,9.599639999999999
26.97074598456,488.03311080000003,459.2260728,287.9892,0.8990248661520001,16.26777036,15.307535759999999,9.599639999999999
242.8338474,139.446,574.09,383.9856,6.070846185000001,3.4861500000000003,14.35225,9.599639999999999
80.98778626176,209.28055679999997,2985.268,767.9712,1.012347328272,2.61600696,37.31585,9.599639999999999
107.9261544,278.892,0.0,191.9928,5.39630772,13.944600000000001,0.0,9.599639999999999
0.0,697.23,2525.996,767.9712,0.0,8.715375,31.57495,9.599639999999999
350.7600018,0.0,344.454,383.9856,8.769000045,0.0,8.611350000000002,9.599639999999999
215.86310141543998,278.8641108,0.0,287.9892,7.195436713847999,9.29547036,0.0,9.599639999999999
809.446158,0.0,229.636,767.9712,10.118076975000001,0.0,2.87045,9.599639999999999
269.815386,697.23,1377.816,767.9712,3.372692325,8.715375,17.222700000000003,9.599639999999999
377.7415404,139.446,0.0,383.9856,9.443538510000002,3.4861500000000003,0.0,9.599639999999999
0.0,1464.0714432,1263.1817088,767.9712,0.0,18.30089304,15.78977136,9.599639999999999
512.69240386176,767.0645568,229.636,767.9712,6.408655048272,9.58830696,2.87045,9.599639999999999
458.64298573824,627.3954432,688.908,767.9712,5.733037321728,7.842443040000001,8.611350000000002,9.599639999999999
0.0,209.16899999999998,1492.634,383.9856,0.0,5.2292250000000005,37.31585,9.599639999999999
296.84009506176,1464.0714432,0.0,767.9712,3.710501188272,18.30089304,0.0,9.599639999999999
0.0,2091.69,229.636,767.9712,0.0,26.146124999999998,2.87045,9.599639999999999
107.9261544,1115.568,1377.816,767.9712,1.34907693,13.944600000000001,17.222700000000003,9.599639999999999
215.86310141543998,278.8641108,0.0,287.9892,7.195436713847999,9.29547036,0.0,9.599639999999999
215.86310141543998,278.8641108,0.0,287.9892,7.195436713847999,9.29547036,0.0,9.599639999999999
0.0,1045.9565568,1951.7222912,767.9712,0.0,13.074456960000001,24.39652864,9.599639999999999
782.42144893824,0.0,344.6377088,767.9712,9.780268111728,0.0,4.30797136,9.599639999999999
593.5938492,697.23,0.0,767.9712,7.4199231150000005,8.715375,0.0,9.599639999999999
269.815386,1185.1794432,573.9062912,767.9712,3.372692325,14.81474304,7.173828640000001,9.599639999999999
188.8707702,0.0,1033.362,383.9856,4.721769255000001,0.0,25.83405,9.599639999999999
269.815386,418.33799999999997,0.0,383.9856,6.74538465,10.458450000000001,0.0,9.599639999999999
107.9261544,488.061,574.09,383.9856,2.69815386,12.201525,14.35225,9.599639999999999
269.815386,418.33799999999997,0.0,383.9856,6.74538465,10.458450000000001,0.0,9.599639999999999
107.9261544,1394.46,918.544,767.9712,1.34907693,17.43075,11.4818,9.599639999999999
0.0,1185.1794432,1722.4537088,767.9712,0.0,14.81474304,21.530671360000003,9.599639999999999
458.64298573824,209.28055679999997,1377.816,767.9712,5.733037321728,2.61600696,17.222700000000003,9.599639999999999
188.91394066176,1464.0714432,459.272,767.9712,2.361424258272,18.30089304,5.7409,9.599639999999999
53.97386981544,139.4738892,918.5899271999999,287.9892,1.7991289938480002,4.64912964,30.619664239999995,9.599639999999999
107.9261544,1603.7405568,573.9062912,767.9712,1.34907693,20.04675696,7.173828640000001,9.599639999999999
0.0,278.892,1377.816,383.9856,0.0,6.972300000000001,34.44540000000001,9.599639999999999
161.88923160000002,557.784,229.636,383.9856,4.04723079,13.944600000000001,5.7409,9.599639999999999
485.6676948,557.784,688.908,767.9712,6.070846185000001,6.972300000000001,8.611350000000002,9.599639999999999
404.76624946176,418.33799999999997,1263.1817088,767.9712,5.059578118272,5.2292250000000005,15.78977136,9.599639999999999
107.9261544,1115.568,1377.816,767.9712,1.34907693,13.944600000000001,17.222700000000003,9.599639999999999
323.77846320000003,0.0,459.272,383.9856,8.09446158,0.0,11.4818,9.599639999999999
134.91848561544,0.0,803.6800728000001,287.9892,4.4972828538480005,0.0,26.789335760000004,9.599639999999999
0.0,69.723,1722.27,383.9856,0.0,1.7430750000000002,43.05675,9.599639999999999
80.94461580000001,557.784,574.09,383.9856,2.023615395,13.944600000000001,14.35225,9.599639999999999
0.0,1673.3519999999999,918.544,767.9712,0.0,20.916900000000002,11.4818,9.599639999999999
431.72620283087997,139.39022160000002,688.908,575.9784,7.195436713847999,2.32317036,11.4818,9.599639999999999
404.723079,69.7787784,918.4521456,575.9784,6.74538465,1.16297964,15.307535759999999,9.599639999999999
161.88923160000002,697.23,0.0,383.9856,4.04723079,17.43075,0.0,9.599639999999999
107.91536178456,0.0,918.5899271999999,287.9892,3.597178726152,0.0,30.619664239999995,9.599639999999999
26.9815386,0.0,803.726,191.9928,1.34907693,0.0,40.1863,9.599639999999999
242.8338474,348.615,229.636,383.9856,6.070846185000001,8.715375,5.7409,9.599639999999999
215.8523088,209.16899999999998,574.09,383.9856,5.39630772,5.2292250000000005,14.35225,9.599639999999999
269.815386,0.0,688.908,383.9856,6.74538465,0.0,17.222700000000003,9.599639999999999
323.77846320000003,906.2874432,803.9097088,767.9712,4.04723079,11.328593040000001,10.04887136,9.599639999999999
269.815386,0.0,2525.996,767.9712,3.372692325,0.0,31.57495,9.599639999999999
323.77846320000003,976.122,688.908,767.9712,4.04723079,12.201525,8.611350000000002,9.599639999999999
242.79067693824,1115.568,803.9097088,767.9712,3.0348834617280005,13.944600000000001,10.04887136,9.599639999999999
0.0,1115.568,1837.088,767.9712,0.0,13.944600000000001,22.9636,9.599639999999999
0.0,418.33799999999997,1148.18,383.9856,0.0,10.458450000000001,28.7045,9.599639999999999
296.84009506176,1115.568,573.9062912,767.9712,3.710501188272,13.944600000000001,7.173828640000001,9.599639999999999
0.0,1324.8485567999999,1492.4502912,767.9712,0.0,16.56060696,18.65562864,9.599639999999999
188.91394066176,1742.9634432,0.0,767.9712,2.361424258272,21.787043040000004,0.0,9.599639999999999
26.97074598456,139.4738892,1033.362,287.9892,0.8990248661520001,4.64912964,34.44540000000001,9.599639999999999
350.71683133824,627.3954432,1148.18,767.9712,4.383960391728,7.842443040000001,14.35225,9.599639999999999
0.0,1533.9617784,229.5441456,575.9784,0.0,25.56602964,3.82573576,9.599639999999999
404.723079,69.723,0.0,383.9856,10.118076975000001,1.7430750000000002,0.0,9.599639999999999
755.4830808,0.0,459.272,767.9712,9.443538510000002,0.0,5.7409,9.599639999999999
296.84009506176,209.28055679999997,2066.724,767.9712,3.710501188272,2.61600696,25.83405,9.599639999999999
836.47086706176,0.0,114.63429119999999,767.9712,10.455885838272001,0.0,1.4329286399999999,9.599639999999999
